transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
15925,7L22,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,40.000,24.691,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_865S_JCT,NULL,AB_790S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15926,7L224,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,15.000,9.259,138,NULL,NULL,109,139,1,NULL,NULL,98,125,NULL,AB_650S_DSS,NULL,AB_774S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15927,7L228,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,144,NULL,NULL,150,150,1,NULL,NULL,135,135,NULL,AB_845S_DSS,NULL,AB_2091S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15928,7L23,AB,Alberta,"ATCO Electric Ltd.",1,ac,18.000,11.111,48.000,29.630,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_796S_DSS,NULL,AB_858S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15929,7L23,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,48.000,29.630,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_858S_DSS,NULL,AB_732S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15930,7L230,AB,Alberta,"ATCO Electric Ltd.",1,ac,45.000,27.778,90.000,55.556,144,NULL,NULL,86,91,1,NULL,NULL,77,82,NULL,AB_743S_DSS,NULL,AB_234S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15931,7L230,AB,Alberta,"ATCO Electric Ltd.",1,ac,45.000,27.778,90.000,55.556,144,NULL,NULL,86,91,1,NULL,NULL,77,82,NULL,AB_234S_JCT,NULL,AB_69S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15932,7L24,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,45.000,27.778,144,NULL,NULL,109,139,1,NULL,NULL,98,125,NULL,AB_700S_DSS,NULL,AB_940S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15933,7L24,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,45.000,27.778,144,NULL,NULL,109,139,1,NULL,NULL,98,125,NULL,AB_940S_JCT,NULL,AB_846S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15934,7LA24,AB,Alberta,"ATCO Electric Ltd.",1,ac,6.000,3.704,6.000,3.704,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_940S_JCT,NULL,AB_940S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15935,7L25,AB,Alberta,"ATCO Electric Ltd.",1,ac,12.000,7.407,12.000,7.407,138,NULL,NULL,95,95,1,NULL,NULL,85,85,NULL,AB_768S_DSS,NULL,AB_802S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15936,7L27,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,25.000,15.432,144,NULL,NULL,109,140,1,NULL,NULL,98,126,NULL,AB_793S_DSS,NULL,AB_834S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15937,7L28,AB,Alberta,"ATCO Electric Ltd.",1,ac,9.000,5.556,9.000,5.556,144,NULL,NULL,109,139,1,NULL,NULL,98,125,NULL,AB_717S_DSS,NULL,AB_846S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15938,7L29,AB,Alberta,"ATCO Electric Ltd.",1,ac,12.000,7.407,12.000,7.407,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_850S_GSS,NULL,AB_791S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15939,7L30,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_732S_DSS,NULL,AB_844S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15940,7L31,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_732S_DSS,NULL,AB_844S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15941,7L32,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,140.000,86.420,144,NULL,NULL,114,146,1,NULL,NULL,103,131,NULL,AB_811S_DSS,NULL,AB_862S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15942,7L32,AB,Alberta,"ATCO Electric Ltd.",1,ac,115.000,70.988,140.000,86.420,144,NULL,NULL,114,146,1,NULL,NULL,103,131,NULL,AB_862S_DSS,NULL,AB_813S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15943,7L33,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,45.000,27.778,144,NULL,NULL,147,187,1,NULL,NULL,132,168,NULL,AB_845S_DSS,NULL,AB_758S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15944,7L33,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,45.000,27.778,144,NULL,NULL,147,187,1,NULL,NULL,132,168,NULL,AB_758S_DSS,NULL,AB_749S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15945,7L34,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,20.000,12.346,144,NULL,NULL,114,146,1,NULL,NULL,103,131,NULL,AB_815S_DSS,NULL,AB_886S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15946,7L35,AB,Alberta,"ATCO Electric Ltd.",1,ac,24.000,14.815,24.000,14.815,144,NULL,NULL,140,143,1,NULL,NULL,126,129,NULL,AB_822S_DSS,NULL,AB_859S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15947,7L36,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_820S_DSS,NULL,AB_2009S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15948,7L38,AB,Alberta,"ATCO Electric Ltd.",1,ac,16.800,10.370,16.800,10.370,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_917S_DSS,NULL,AB_875S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15949,7L39,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,30.000,18.519,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_811S_DSS,NULL,AB_728S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15950,7L39,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,30.000,18.519,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_728S_JCT,NULL,AB_722S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15951,7LA39,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,10.000,6.173,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_728S_JCT,NULL,AB_728S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15952,7L40,AB,Alberta,"ATCO Electric Ltd.",1,ac,60.000,37.037,60.000,37.037,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_813S_DSS,NULL,AB_733S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15953,7L42,AB,Alberta,"ATCO Electric Ltd.",1,ac,9.000,5.556,9.000,5.556,144,NULL,NULL,95,95,1,NULL,NULL,86,86,NULL,AB_751S_DSS,NULL,AB_716S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15954,7L43,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,25.000,15.432,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_739S_DSS,NULL,AB_809S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15955,7L437,AB,Alberta,"ATCO Electric Ltd.",1,ac,16.800,10.370,16.800,10.370,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_993S_DSS,NULL,AB_947S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15956,7L44,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.000,15.432,25.000,15.432,144,NULL,NULL,146,187,1,NULL,NULL,131,168,NULL,AB_749S_DSS,NULL,AB_845S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15957,7L45,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,80.000,49.383,144,NULL,NULL,146,187,1,NULL,NULL,131,168,NULL,AB_845S_DSS,NULL,AB_798S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15958,7L45,AB,Alberta,"ATCO Electric Ltd.",1,ac,70.000,43.210,80.000,49.383,144,NULL,NULL,146,187,1,NULL,NULL,131,168,NULL,AB_798S_JCT,NULL,AB_813S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15959,7LA45,AB,Alberta,"ATCO Electric Ltd.",1,ac,12.000,7.407,12.000,7.407,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_798S_JCT,NULL,AB_798S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15960,7L46,AB,Alberta,"ATCO Electric Ltd.",1,ac,100.000,61.728,100.000,61.728,144,NULL,NULL,147,187,1,NULL,NULL,132,168,NULL,AB_845S_DSS,NULL,AB_813S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15961,7L47,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,144,NULL,NULL,100,100,1,NULL,NULL,90,90,NULL,AB_848S_DSS,NULL,AB_718S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15962,7L48,AB,Alberta,"ATCO Electric Ltd.",1,ac,18.000,11.111,58.000,35.802,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_787S_DSS,NULL,AB_882S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15963,7L48,AB,Alberta,"ATCO Electric Ltd.",1,ac,40.000,24.691,58.000,35.802,144,NULL,NULL,114,145,1,NULL,NULL,103,131,NULL,AB_882S_JCT,NULL,AB_794S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15964,7LA48,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,10.000,6.173,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_882S_JCT,NULL,AB_882S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15965,7L49,AB,Alberta,"ATCO Electric Ltd.",1,ac,12.000,7.407,12.000,7.407,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_732S_DSS,NULL,AB_729S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15966,7L50,AB,Alberta,"ATCO Electric Ltd.",1,ac,42.000,25.926,54.000,33.333,144,NULL,NULL,109,139,1,NULL,NULL,98,125,NULL,AB_757S_GSS,NULL,AB_252S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15967,7L50,AB,Alberta,"ATCO Electric Ltd.",1,ac,12.000,7.407,54.000,33.333,144,NULL,NULL,109,139,1,NULL,NULL,98,125,NULL,AB_252S_JCT,NULL,AB_526S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15968,7L51,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,70.000,43.210,144,NULL,NULL,99,99,1,NULL,NULL,89,89,NULL,AB_788S_DSS,NULL,AB_927S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15969,7L51,AB,Alberta,"ATCO Electric Ltd.",1,ac,55.000,33.951,70.000,43.210,144,NULL,NULL,99,99,1,NULL,NULL,89,89,NULL,AB_927S_DSS,NULL,AB_793S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15970,7L53,AB,Alberta,"ATCO Electric Ltd.",1,ac,50.000,30.864,74.000,45.679,138,NULL,NULL,124,150,1,NULL,NULL,111,135,NULL,AB_700S_DSS,NULL,AB_969S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15971,7L53,AB,Alberta,"ATCO Electric Ltd.",1,ac,24.000,14.815,74.000,45.679,138,NULL,NULL,124,150,1,NULL,NULL,111,135,NULL,AB_969S_JCT,NULL,AB_706S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
