name,node_code,node_type,owner,province,latitude,longitude,planning_region,sources,notes
Gulf Robb 414S JCT,AB_414S_JCT,JCT,Altalink Management Ltd.,AB,53.234093,-116.973446,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bassano 435S JCT,AB_435S_JCT,JCT,Altalink Management Ltd.,AB,50.69957,-112.220489,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Jumping Pound Junction 43S JCT,AB_43S_JCT,JCT,Altalink Management Ltd.,AB,51.130339,-114.713236,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Elk River 445S JCT,AB_445S_JCT,JCT,Altalink Management Ltd.,AB,52.94806,-115.881279,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Enchant 447S JCT,AB_447S_JCT,JCT,Altalink Management Ltd.,AB,50.278828,-112.112236,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
B.F.Goodrich Fort Sask. 452S JCT,AB_452S_JCT,JCT,Altalink Management Ltd.,AB,53.775278,-113.099463,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Buck Lake 454S JCT,AB_454S_JCT,JCT,Altalink Management Ltd.,AB,53.163489,-114.855204,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Haynes 482S JCT,AB_482S_JCT,JCT,Altalink Management Ltd.,AB,52.317544,-113.555189,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Monarch 492S JCT,AB_492S_JCT,JCT,Altalink Management Ltd.,AB,49.727399,-112.959554,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
AT Plastic 4RS JCT,AB_4RS_JCT,JCT,Altalink Management Ltd.,AB,53.540689,-113.402772,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Flatbush 500S JCT,AB_500S_JCT,JCT,Altalink Management Ltd.,AB,54.181239,-113.900696,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hartell 512S JCT,AB_512S_JCT,JCT,Altalink Management Ltd.,AB,50.630243,-114.239724,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Fiberglass 524S JCT,AB_524S_JCT,JCT,Altalink Management Ltd.,AB,53.572506,-113.342796,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Coal Valley 527S JCT,AB_527S_JCT,JCT,Altalink Management Ltd.,AB,53.180772,-117.021074,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Blue Trail 528S JCT,AB_528S_JCT,JCT,Altalink Management Ltd.,AB,49.640784,-113.45639,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Schrader Creek 531S JCT,AB_531S_JCT,JCT,Altalink Management Ltd.,AB,51.969527,-114.639271,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Eckville 534S JCT,AB_534S_JCT,JCT,Altalink Management Ltd.,AB,52.348707,-114.291556,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ricinus 581S JCT,AB_581S_JCT,JCT,Altalink Management Ltd.,AB,52.056458,-114.903791,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Riverbend 618S JCT,AB_618S_JCT,JCT,Altalink Management Ltd.,AB,49.640271,-112.869896,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Raven River 634S JCT,AB_634S_JCT,JCT,Altalink Management Ltd.,AB,51.996453,-114.809438,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
New Rose Valley 635S JCT,AB_635S_JCT,JCT,Altalink Management Ltd.,AB,53.439827,-114.468628,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Esso Judy Creek 638S JCT,AB_638S_JCT,JCT,Altalink Management Ltd.,AB,54.460514,-115.574408,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
East Crossfield 64S JCT,AB_64S_JCT,JCT,Altalink Management Ltd.,AB,51.43106,-113.837955,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Truweld Grating 6500S JCT,AB_6500S_JCT,JCT,Altalink Management Ltd.,AB,52.980449,-113.373134,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Summit 653S JCT,AB_653S_JCT,JCT,Altalink Management Ltd.,AB,51.394697,-113.990049,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Chard 658S JCT,AB_658S_JCT,JCT,ATCO Electric Ltd.,AB,55.77238,-111.294279,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pegasus Lake 659S JCT,AB_659S_JCT,JCT,Altalink Management Ltd.,AB,54.326771,-115.685289,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Laura Lake 661S JCT,AB_661S_JCT,JCT,Altalink Management Ltd.,AB,54.319465,-115.688444,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bear Creek 679S JCT,AB_679S_JCT,JCT,ATCO Electric Ltd.,AB,55.067484,-118.692264,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Willesdengreen 68S JCT,AB_68S_JCT,JCT,Altalink Management Ltd.,AB,52.647792,-115.081306,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mercer Hill 728S JCT,AB_728S_JCT,JCT,ATCO Electric Ltd.,AB,55.257963,-118.74366,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Heisler 764S JCT,AB_764S_JCT,JCT,ATCO Electric Ltd.,AB,52.638504,-112.162972,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mannix Mine 765S JCT,AB_765S_JCT,JCT,ATCO Electric Ltd.,AB,52.461543,-112.164164,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Coronation 773S JCT,AB_773S_JCT,JCT,ATCO Electric Ltd.,AB,51.997661,-111.456937,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bridge Creek 798S JCT,AB_798S_JCT,JCT,ATCO Electric Ltd.,AB,55.031989,-118.724917,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wapiti 823S JCT,AB_823S_JCT,JCT,ATCO Electric Ltd.,AB,55.141548,-119.17954,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mariana 833S JCT,AB_833S_JCT,JCT,ATCO Electric Ltd.,AB,55.983629,-111.972892,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Round Hill 852S JCT,AB_852S_JCT,JCT,Altalink Management Ltd.,AB,55.264846,-112.120027,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Saddle Hills 865S JCT,AB_865S_JCT,JCT,ATCO Electric Ltd.,AB,55.347003,-119.102628,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sundance Blow-Down 867S JCT,AB_867S_JCT,JCT,Altalink Management Ltd.,AB,53.482412,-114.5192,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Seal Lake 869S JCT,AB_869S_JCT,JCT,ATCO Electric Ltd.,AB,56.266525,-116.114343,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Briker 880S JCT,AB_880S_JCT,JCT,ATCO Electric Ltd.,AB,53.088747,-110.299703,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Triangle 882S JCT,AB_882S_JCT,JCT,ATCO Electric Ltd.,AB,55.447375,-116.643635,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mobil Oil Carson Creek 887S JCT,AB_887S_JCT,JCT,Altalink Management Ltd.,AB,54.319517,-115.688214,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Melito 890S JCT,AB_890S_JCT,JCT,ATCO Electric Ltd.,AB,58.442557,-117.226255,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ross Creek 906S JCT,AB_906S_JCT,JCT,Altalink Management Ltd.,AB,53.724469,-113.173322,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bindloss 914S JCT,AB_914S_JCT,JCT,ATCO Electric Ltd.,AB,50.834195,-110.131682,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bauer 918S JCT,AB_918S_JCT,JCT,ATCO Electric Ltd.,AB,53.233403,-111.031031,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Norberg 936S JCT,AB_936S_JCT,JCT,ATCO Electric Ltd.,AB,54.267787,-111.478265,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Beartrap 940S JCT,AB_940S_JCT,JCT,ATCO Electric Ltd.,AB,54.267944,-110.54285,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Weasel Creek 947S JCT,AB_947S_JCT,JCT,Altalink Management Ltd.,AB,54.095766,-112.813356,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Watt Lake 956S JCT,AB_956S_JCT,JCT,ATCO Electric Ltd.,AB,53.804123,-111.935356,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lindbergh 969S JCT,AB_969S_JCT,JCT,ATCO Electric Ltd.,AB,53.99153,-110.945645,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Dalehurst 975S JCT,AB_975S_JCT,JCT,Altalink Management Ltd.,AB,53.505448,-117.33702,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cadomin 983S JCT,AB_983S_JCT,JCT,Altalink Management Ltd.,AB,53.053224,-117.317439,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Exshaw 985S JCT,AB_985S_JCT,JCT,Altalink Management Ltd.,AB,51.05803,-115.170122,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Imperial Oil Carson Lake 996S JCT,AB_996S_JCT,JCT,Altalink Management Ltd.,AB,54.31799,-115.688626,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
East Industrial E52S JCT,AB_E52S_JCT,JCT,Altalink Management Ltd.,AB,53.513073,-113.381784,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Inland Cement JCT,AB_XINL_JCT,JCT,Altalink Management Ltd.,AB,53.613937,-113.590471,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Heathfield 2029S,AB_2029S_TSS,TSS,ATCO Electric Ltd.,AB,53.851711,-113.206855,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
SC1 266S,AB_266S_TSS,TSS,Altalink Management Ltd.,AB,50.165781,-113.615453,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",Series capacitor
